GeneID,GSM4928875,GSM4928876,GSM4928877,GSM4928878,GSM4928879,GSM4928880,GSM4928881
55904,8.625,11.03,7.754,4.46,9.397,4.505,6.356
100216546,2.907,3.167,3.571,1.764,2.692,1.429,1.233
100216545,0.586,0.6469,0.6483,0.4791,0.8331,0.6438,0.2612
6733,6.928,7.277,4.453,4.491,6.346,4.652,5.03
54517,5.149,5.218,2.982,3.565,3.788,3.005,3.328
60561,5.665,5.358,5.467,4.069,4.7,4.272,2.705
100130771,1.692,1.206,1.537,1.703,1.369,1.481,0.6671
222255,1.15,2.088,0.7615,0.4991,0.7608,0.5062,0.3302
222256,0.8136,0.2639,0.1164,0.0318,0.07887,0.1437,0.08638
107986833,0.07251,0,0.03618,0,0,0,0
6856,29.98,33.91,20.85,36.03,36.18,29.12,24.58
10135,17.04,20.87,7.138,29.34,16.7,21.33,48.57
102724339,0.05197,0.07468,0,0.2549,0,0,0.0799
105375440,0.07183,0.06882,0.215,0,0.05462,0,0
168455,2.078,3.658,0.5385,1.848,4.94,5.023,2.703
5294,2.668,1.661,0.3674,1.477,1.882,1.818,0.9753
5577,2.084,1.475,2.667,2.204,2.032,2.932,2.182
105375441,0,0.03876,0.1077,0.03308,0,0.01196,0
26959,16.2,17.56,18.05,11.58,16.94,14.72,13.92
10466,6.779,8.418,4.816,5.877,6.293,5.739,5.322
2845,0.06388,0.04896,0.03824,0.03134,0.01943,0,0
11062,1.657,1.477,1.481,1.639,1.099,1.367,1.067
115253422,5.706,4.427,4.875,7.724,4.168,4.05,4.193
55973,6.425,4.898,5.697,9.019,4.641,4.569,4.655
105375443,0.06569,0.01049,0.1311,0.08951,0.05828,0.009706,0.07855
286002,0,0,0,0.02893,0,0,0.02418
5172,0.05554,0.06081,0.03167,0.3633,0.006034,0.01407,0.732
101927974,0.7934,0.9772,0.3016,1.143,1.005,0.5694,0.5808
79872,2.471,2.911,1.849,2.163,2.625,2.067,2.14
1811,0.04774,0,0,0,0.0363,0.05643,0.01631
105375444,0,0,0,0,0,0,0
105375445,0,0,0,0,0,0,0
1738,22.98,23.54,14,14.79,14.3,12.86,7.767
3912,175.4,207,80.38,56.29,57.79,48.71,36.13
22798,0.07567,0.0725,0.4984,0.2557,0.003836,0.06709,2.306
107986834,0,0,0,0,0,0,0
107986835,0,0,0,0,0,0,0
105375446,0,0,0.03969,0.03252,0.06049,0,0
4897,0.1385,0.08643,0.7266,0.4215,0.0098,0.06855,1.073
102724363,0,0,0,0,0,0,0.06105
50640,10.88,9.743,10.3,13.03,8.952,7.125,7.424
168451,7.493,6.728,4.961,6.462,6.79,5.958,3.883
4189,57.25,40.44,55.72,50.87,82.95,51.21,13.89
105375448,0,0,0.05554,0,0.07054,0.2303,0
107986836,0,0,0,0,0,0,0
154907,0,0,0,0,0,0,0
112268010,0,0,0,0,0,0,0
442720,0,0,0,0.114,0,0,0
105375451,0.05762,0,0,0.2826,0.08763,0.05108,0
105375450,0,0,0,0.04268,0.01985,0,0
105375452,0,0,0,0,0,0,0
83943,0.1709,0.165,0.1409,0.158,0.1356,0.1241,0.1549
54674,0.1845,0.05893,4.849,0.04023,0.5613,0.05453,0
9732,4.344,3.54,1.103,2.968,5.623,3.805,3.62
100506413,0.07306,0,0,0.01493,0,0,0.01872
11179,8.525,7.062,2.818,7.998,5.684,7.085,3.972
105375456,0,0,0.04817,0.1579,0,0,0
3475,10.36,7.613,7.355,18.8,11.39,16.43,10.61
105375457,0,0.006337,0.0132,0.005408,0.03521,0.01759,0
286006,0.8789,0.693,0.4925,0.807,1.496,0.7552,0.686
100996249,0,0,0,0,0,0,0
101928012,0,0,0.1167,0.03186,0,0,0
64418,4.829,4.342,4.583,3.175,4.022,2.945,1.947
154743,5.11,3.914,2.846,8.556,3.027,1.868,4.438
101928036,0,0,0,0.2122,0,0.05751,0.5319
54329,0.4378,0.2453,0.2061,0.9185,0.4397,0.2344,0.4064
107986837,0.01069,0,0.02134,0.008741,0,0,0.02192
401397,43.34,16.92,10.56,82.18,27.73,43.83,18.64
5506,0,0,0,0,0,0,0
93986,0.09598,0.09196,0,0.02308,0.1331,0.07508,0.005787
100500896,0,0,0,0,0,0,0
29969,12.48,5.764,4.735,12.87,16.64,13.09,6.993
102724386,0.2705,0.03702,0.07711,0.1895,0.08814,0.2055,0
104355291,0,0.1604,0,0,0,0,0.08578
109623459,0,0,0,0,0,0,0
100506489,0,0,0,0,0,0,0
105375461,0,0,0,0,0,0,0
105375462,0,0,0,0,0,0,0
102724407,0,0,0,0,0,0,0
22797,2.188,1.056,0.5558,5.158,1.266,1.134,3.775
26136,32.14,28.46,9.648,23.18,25.89,19.85,28.93
102724434,0.06791,0,0,0.05552,0.06886,0.02007,0.06961
105375463,0.01179,0.007531,0.003922,0.009641,0.005978,0,0
107986838,1.408,1.057,1.158,3.314,1.245,1.468,2.906
107986839,0,0,0,0.03568,0.01659,0,0
858,20.78,7.908,11.98,49.28,21.8,19.31,38.95
857,39.17,27.93,41.39,44.42,47.58,34.91,58.52
100996266,0.5404,0.4206,0,0.1104,0.2568,0.05988,0.06923
4233,22.76,49.23,17.43,3.758,12.38,3.453,10.11
830,53.11,41.2,9.355,39.61,27.06,21.49,17.68
105375465,0,0.2408,0,0,0.09555,0,0.1288
93653,0.6555,0.8839,1.599,0.536,0.6831,0.5381,0.6968
7982,3.847,4.389,7.631,3.699,4.008,3.787,4.72
338069,0.2255,0.2431,0.4501,0.2074,0.15,0.09996,0.1445
102466616,0,0,0.4199,0,0,0,0
93654,0.9916,1.315,2.322,0.7016,0.9861,0.7608,1.114
93655,3.046,2.575,4.559,2.563,2.759,2.859,2.892
105375466,0,0,0.1432,0,0,0,0
7472,2.414,6.415,21.89,0.389,0.7145,1.919,0.2194
105375467,0,0.04987,0.4675,0.04256,0,0,0
136991,0.02499,0,0.07482,0,0,0,0.1281
105375468,0,0,0,0,0,0,0
1080,0.06045,0.02172,0.06032,0.1853,0.06895,0.04689,0
111082987,0,0,0,0,0,0,0
83992,2.715,3.271,0.3182,1.057,0.9732,1.355,3.118
105375469,0.1749,0.4328,0.07271,0.02383,0.07757,0.155,0.1195
105375470,0.06997,0.02873,0.01995,0.1308,0.05321,0.008862,0
51691,3.559,2.242,1.656,3.361,2.349,2.348,1.83
56311,0,0.03346,0,0.1428,0,0.03097,0.0716
102724495,0,0,0,0,0,0,0
105375471,0,0,0,0,0,0,0
105375472,0.01286,0.01232,0.006414,0,0.004888,0,0
107986747,0,0,0,0,0,0.2089,0
105375473,0,0,0,0,0,0,0
105375475,0,0,0.03336,0.1093,0.04237,0.1383,0.04568
107986840,0,0,0,0,0,0,0
105375477,0,0,0,0,0,0,0.1262
3751,0.1896,0.08627,0.1135,3.611,2.501,4.357,1.229
23554,20.96,28.22,7.561,4.774,29.09,10.85,1.814
54556,3.98,3.794,3.026,3.719,2.64,2.423,1.482
79974,6.232,5.54,3.968,5.815,3.582,2.159,2.211
51384,2.206,0.1346,0.07011,1.218,2.49,1.607,0.4033
10447,63.57,70.42,32.09,147.7,40.02,27.45,67.82
105375478,0,0.07804,0.2439,0.3996,0,0,0.501
5803,0.1509,0.2624,0.05577,0,0.02125,0,0
10157,25.92,17.46,6.263,10.52,24.74,13.69,4.925
102724527,0.0654,0,0,0.09358,0,0.02899,0.03352
389549,0.01026,0.00983,0,0,0,0.009096,0
154860,0.05186,0.04969,0,0.01413,0.07887,0.09196,0
93664,3.378,9.029,0.2162,0.227,3.815,1.441,0.111
105375481,0.02723,0.05218,0,0,0,0,0
168433,0.06632,0.1906,0,0,0.05043,0,0
378925,0.03654,0.2101,0,0,0.05558,0,0
105375482,0,0,0,0,0,0,0
50833,0,0,0,0,0,0,0
6561,0,0.01201,0,0,0,0,0
154865,0.1601,0.3528,0.09054,0.03927,0.09335,0.03312,0.05471
4698,12.72,8.149,6.352,14.73,7.424,9.047,4.662
142685,0.01487,0,0,0,0,0,0
102724555,0,0,0,0,0,0.07326,0
442721,0,0,0.04002,0,0,0,0.1233
8976,12.69,15.4,15.7,9.849,14.36,11.9,11.54
23553,0,0,2.174,1.225,0.009413,0,1.383
26062,0,0,0.4656,0.03815,0,0,0
6677,0,0,0.5611,0.08697,0,0.01347,0.1402
105375483,0,0,0,0,0,0,0
730130,0,0,0.469,0,0,0,0
105375484,0,0,0.02278,0,0,0,0
107986841,0,0,0.02116,0,0,0,0
101928211,0.1626,0,0,0,0,0,0
102724577,0,0,0.6464,0,0,0,0
107986842,0,0,0,0,0,0,0
2861,0.01731,0.07464,1.209,1.833,0.5924,0.06907,3.718
154872,0,0,0.06841,0,0,0.06078,0
25913,5.185,3.812,3.343,5.53,3.229,3.339,3.324
401398,0.32,0.1691,0.06606,1.137,0.3524,0.313,0.294
105375486,0.4796,0.2297,0,0.9803,0.5015,0,0.1229
101928283,0.03194,0,0,0,0.02429,0,0.06547
101928254,0,0,0,0,0,0,0
100506664,0,0,0,0,0,0,0
105375487,0,0,0,0,0,0,0
105375488,0,0,0,0,0,0,0
2918,0,0.01034,0.005385,0.004412,0.01231,0,0.01659
101928357,0,0,0.01676,0,0,0,0.03444
107986843,0,0,0,0,0,0,0
693177,0,0,0,0,0,0,0
101928333,0,0,0,0,0,0,0
168850,1.621,1.624,1.07,1.188,1.676,0.8192,1.091
100506682,0,0,0,0,0,0,0
105375490,0,0,0,0,0.01212,0,0
79571,4.122,5.024,3.747,3.743,4.199,3.93,3.906
381,66.17,52.96,38.32,56.72,38.73,61.19,34.53
105375489,4.872,4.667,4.445,6.771,3.81,6.108,1.997
29999,0.04292,0.1028,0.02142,0,0.03264,0,0.06599
5078,0,0.01967,0.1229,0,0,0,0
27044,23.94,26.19,33.96,17.87,29.33,28.37,16.75
105375492,0.03514,0,0,0.01437,0.01336,0,0.01801
27099,0.03571,0,0.03563,0.0146,0.0543,0.07914,0.1098
64101,1.989,1.168,1.323,1.609,1.163,1.783,0.285
693178,1.376,0.8788,1.373,1.875,1.046,0.8132,0.9402
105375493,0,0.1153,0,0,0,0,0
406917,0,0,0,0,0,0,0
105375494,0,0,0.07276,0,0,0,0
3952,0.02618,0.1756,562.5,9.364,0.08958,0,4.226
55131,2.317,2.805,1.864,1.41,2.11,1.63,1.192
401399,0.009668,0.02779,0.164,0,0,0.008571,0
107986845,0.1438,0.04591,0,0.07837,0.03644,0,0
3614,8.143,8.705,4.837,7.337,8.722,11.43,6.69
102724660,10.52,7.063,6.886,6.115,5.476,2.242,11.6
29923,27.74,19.08,29.37,34.15,13.68,11.43,62.36
55798,10.01,11.58,11.41,7.269,8.919,8.367,8.187
101928451,9.15,16.4,14.47,3.126,14.64,1.873,9.472
402483,10.02,15.29,11.3,3.515,12.63,4.972,6.907
346653,1.088,1.486,0.4046,0.3578,0.9004,0.502,0.1979
84691,0.06745,0.1454,0.08413,0.04136,0.08975,0,0
813,77.21,53.56,99.66,106.3,112.1,72.24,99.19
611,0.7519,0.5602,1.417,1.434,0.7941,0.9998,0.9847
100189276,0,0,0,0,0,0,0
64753,0.3146,0.6643,0.5959,0.09449,0.166,0.1195,0.1382
107986846,0,0,0,0,0,0,0
2318,0.4005,1.463,4.931,1.519,0.7842,0.7412,9.467
110806300,0.3282,0.6288,5.895,1.14,0.6863,0.6546,8.493
9296,70.9,47.63,61.68,109,43.75,84.31,68.17
100130705,0.4725,0.6337,0.9429,0.2994,0.3503,0.4293,0.2058
375616,0.6175,1.094,1.34,0.1879,0.4314,0.4329,0.3386
105375497,0.169,0.1295,0.2361,0.1934,0.1542,0.05993,0
3663,5.314,5.157,1.026,4.41,3.45,3.384,4.404
23534,16.54,16.26,9.878,10.51,13.94,11.67,9.724
286016,0.5457,0.2614,0.4084,0.2975,0.4668,0.4233,0.1398
407835,0.07921,0.0253,0.02635,0.04318,0.02008,0.04682,0.02706
340348,7.289,6.76,0.884,6.455,3.817,4.574,3.234
6608,2.759,5.021,2.581,0.7285,1.362,2.659,0.7954
23382,3.377,4.582,6.238,1.791,2.697,1.597,1.673
105375500,0.0469,0,0.0468,0.03834,0,0,0
107986847,0.08471,0.1299,0.2198,0.0277,0.1031,0.01502,0.06946
57464,0.2442,0.2674,0.8936,2.881,0.2344,0.1031,0.9954
100287482,0.3313,0.09069,0,0.1548,0.07198,0.5875,0.04851
107986848,0,0,0,0,0,0.03436,0.03972
4899,3.682,2.738,3.425,3.469,2.932,2.888,2.622
105375501,0,0,0.0489,0,0,0,0.05022
406958,0,0,0,0,0,0,0
407053,0,0,0,0,0,0,0
406959,0,0,0,0,0,0,0
7328,31.84,38.64,28.27,26.11,29.83,25.95,29
51530,2.279,2.304,1.697,1.397,1.781,2.315,1.257
23008,8.126,9.035,5.978,5.519,8.087,5.972,4.48
100128325,0.8158,0.6947,0,0.7411,0.2757,0.3214,0
84928,6.39,6.811,6.659,4.907,5.881,4.871,4.326
136263,0.1519,0.1746,0.06062,0.3477,0.2541,0.2154,0.1868
1358,0.03448,0.09911,0.06882,0.05639,0,0.03057,0.03534
51200,3.631,0.5459,3.071,4.912,4.705,1.732,3.237
105375503,0.01109,0.03188,0.2656,0.02721,0.1602,0.03933,0.01137
93979,0.1503,0.144,0.3818,0.1117,0.1039,0.09692,0.02801
105375504,0.08854,0,0.08835,0,0.5386,0.07849,0
1357,2.088,0.2222,0.8267,4.416,0.7812,3.026,1.393
95681,1.477,1.393,1.258,0.9512,1.25,1.613,0.7051
105375505,0,0,0,0,0,0,0
4232,27.26,6.58,208.7,62.37,23.59,36.82,25.16
317751,0.2971,0.1897,0.1553,0.1851,0.08606,0.06271,0.0725
442904,0.4879,0,0.9737,1.197,0,0,0
26958,7.361,5.058,6.948,5.954,5.857,7.343,4.257
53844,1.49,0.3058,4.221,5.209,2.316,2.641,1.691
114960,0.3283,0.2556,0.2662,0.151,0.1716,0.1819,0.1052
136259,0.03099,0,0.1855,0.1267,0.02356,0,0.127
105375508,0.04321,0.0207,0.02156,0.106,0.09856,0,0.02214
105375509,0.07494,0,0.07478,0.1225,0.05699,0,0
407021,0.7166,0,0,0,2.18,0.6353,0.7345
407024,1.132,0,0,1.852,0,0,1.741
378805,2.874,2.032,1.128,3.111,3.686,3.957,2.477
100506860,3.681,6.96,0.1933,0.3564,1.068,0.2576,0.3475
4289,10.22,9.873,5.503,8.693,10.24,6.303,6.162
100506881,2.937,3.028,1.074,2.108,2.642,2.226,1.034
5420,24.48,36.67,2.791,26.64,40.85,27.14,41.7
107986849,0,0,0,0.1545,0,0.3769,0.09682
101928782,0,0,0,0,0,0,0
91584,4.761,1.848,0.1039,1.462,7.364,3.245,1.907
101928807,0,0,0,0,0,0,0
105375511,0,0.03383,0,0,0,0,0
102724906,0.7478,0.2388,0,0.2038,0.3791,0.442,0
286023,0,0,0,0,0,0,0.02353
100506937,0,0,0,0,0,0,0
54927,14.64,13.59,9.691,13.24,13.07,15.94,7.509
100500804,518.4,612.8,305.7,436.6,306.4,601.9,363.5
105375512,0,0,0,0,0,0,0
60412,3.459,6.501,3.408,4.789,6.126,5.719,3.879
102465139,0,0,0,0,0,0,0
101928861,0,0.03147,0,0,0,0,0
105375513,0.08823,0.2705,0.02641,0.05771,0.2482,0.266,0.05426
105375514,0.08013,0.1535,0,0,0.2234,0.2368,0
136332,0.4841,0.2287,0.09573,0.08208,0.1493,0.09691,0.02287
84912,6.599,7.343,10.39,3.763,4.891,3.417,3.127
105375518,0.2682,0.3597,0,0,0,0,0
105375517,0.3356,0.6162,0.307,0.02286,0.1701,0.3967,0.02866
105375519,0.4328,0.143,0.5659,0.4515,0.1135,0.1985,0.07649
231,16.46,9.217,82.99,32.15,16.25,27.08,19.4
57016,0.1023,0.06534,0.1021,0,0,0,0
105375520,0.04716,0.06951,0.5756,0.008898,0.01379,0.01286,0.01115
441282,0.01352,0.06475,2.576,0.07736,0.02056,0,0.08313
669,6.743,4.085,70.05,25.26,6.362,16.73,11.23
107986850,6.486,1.63,0.2597,4.665,6.759,3.337,1.354
800,247.7,139.4,71.17,217.4,236.4,240.8,96.56
340351,0.6591,0.6364,0.1336,0.1768,0.3446,0.2876,0.1056
78996,6.983,8.384,4.452,3.999,5.745,4.466,4.096
55281,8.934,12.08,7.723,5.539,9.291,7.717,8.521
29062,9.063,8.447,11.52,4.057,7.057,5.035,5.502
102465254,0,0,0.5384,0,0.4103,0,0
346673,1.005,0.3259,1.42,0.2908,0.3998,0.04113,0.2219
107984123,0.1286,0.1848,0,0.1577,0.1467,0.171,0.2197
4850,4.337,4.492,3.144,2.774,4.175,3.793,3.066
23165,7.236,8.228,10.15,4.739,5.852,4.199,4.645
647087,11.74,6.57,10,11.87,8.035,13.83,13.62
26266,1.114,1.859,43.22,1.157,1.123,0.6993,0.539
105375521,0.6446,1.108,4.446,0.6976,0.6344,0.6051,0.3887
389558,0.04463,0.325,0.05344,0.1314,0.3258,1.472,0.3843
105375522,0,0,0.02862,0,0,0.02543,0
767558,17.94,18.25,11.24,17.53,17.43,14.12,14.89
136319,17.94,18.25,11.24,17.53,17.43,14.12,14.89
105375523,0.1422,0.01363,0,0.03489,0.01622,0.01261,0.1239
105375524,0,0,0,0,0,0,0
1129,0,0,1.042,0,0,0,0.007436
349160,0,0,0,0.02438,0,0,0
574443,0,0,0,0,0,0,0
105375525,0,0,0,0,0,0,0
5764,62.28,33.9,22.97,99.61,19.03,4.502,41.31
105375527,0,0,0,0,0,0,0
9162,0.1377,0.07722,0.09383,0.1592,0.1609,0.07443,0.04819
64764,13.54,17.47,26.69,13.33,19.57,13.3,16.5
100130880,0,0,0.07932,0.13,0,0.07047,0.08147
6718,0,0,0.01705,0,0,0,0
100616226,0,0,0,0,0,0,0
107986749,0,0,0,0,0,0,0
8805,3.223,3.882,6.304,1.941,2.889,2.412,2.443
136306,1.005,1.475,0.1686,0.007676,0.5711,0.1332,0.1251
50617,0.1842,0.5075,1.712,0.009414,0.03502,0.02042,0.08262
155006,0.07921,0.1992,0,0,0.01506,0,0.01015
57670,1.692,2.173,0.6754,1.628,3.751,2.879,2.993
92092,2.306,3.448,3.004,1.878,1.864,1.343,2.908
107986852,0.4633,0.8877,0.7397,0.909,0.07046,0.1643,0.4748
56829,21,62.63,4.088,8.347,19.48,10.18,8.655
113218503,125.7,286.4,22.88,71.76,117.9,108.7,55.11
79989,2.879,3.417,0.4977,0.9771,1.875,1.31,0.598
254048,4.661,5.796,2.601,2.394,4.913,2.331,2.03
51631,18.4,16.01,18.72,14.51,16.28,12.81,10.7
154791,3.445,2.682,1.182,2.465,1.665,2.832,0.4782
100189406,0,0,0,0,0,0,0
100996928,17.75,15.31,16.73,14.32,14.61,13.66,9.754
100129148,30.44,23.16,28.59,25.3,24.81,22.05,15.91
346689,0.04437,0.02834,0.1476,0.786,0.02249,0,0.1213
154790,0,0.05234,0.2726,0.1117,0.02077,0.1211,0
28996,4.47,6.67,2.275,1.626,6.887,2.528,2.2
105375530,0.1018,0.03252,0,0.111,0.07744,0.06019,0
6916,2.677,1.856,0.2841,1.997,1.747,3.64,2.913
107986853,0.1312,0.1885,0,0.05362,0.1164,0.05814,0.1568
105375532,0.4314,0.1002,0.03262,0.2298,0.1939,0.2144,0.2211
64761,6.601,6.078,3.232,10.47,10.65,13.98,17.07
80853,3.179,5.061,9.461,2.253,3.351,2.011,3.09
100134229,1.156,2.382,5.538,1.15,1.304,0.9738,1.106
107986854,0.2017,0.06443,0,0.1649,0,0,0
105375534,0.03542,0.1018,0,0.1158,0.1885,0.2198,0.1815
84255,36.06,25.68,8.353,34.2,63.42,44.71,22.3
401409,0.3833,0.8525,0.3552,0.06716,0.4372,0.1699,0.02806
23608,13.5,15.12,11.55,11.49,10.44,9.908,11.38
27147,0.8704,1.243,2.766,2.991,1.759,2.451,6.914
105375535,0,0,0.231,0.07571,0,0.04105,0
107986718,0,0.01217,0.9125,2.523,0.1159,0,1.107
90956,3.455,4.163,6.722,4.48,3.119,4.966,4.669
100134713,9.601,7.679,4.582,10.1,6.793,11.05,3.366
4708,49.22,41.48,22.44,63.54,38.93,64.88,18.1
673,3.259,3.698,4.297,2.028,2.95,1.76,1.756
105375536,0.02463,0.118,0.09832,0.1611,0.03746,0.04367,0.02525
107986720,0,0,0,0,0,0,0
51650,6.828,5.124,3.27,6.023,3.633,5.042,1.517
107986719,0,0,0,0,0,0,0
105375537,0,0,0,0,0,0,0
100507421,0.02957,0.0913,0.003279,0.02149,0.05997,0,0.006736
105375538,0.0283,0,0,0,0.01435,0,0
55750,5.985,6.677,2.176,3.088,4.445,3.682,1.968
57189,4.603,7.203,1.402,1.978,4.199,2.245,1.804
285962,1.298,1.107,0.4249,0.4642,0.4471,0.5932,0.1039
494551,0.2997,0.2297,0.1047,0.098,0.1709,0.1461,0.03071
6742,34,21.33,21.66,42.93,21.49,31.62,17.73
50831,0,0,0.04157,0.03406,0,0,0
50832,0.6625,0.4882,1.068,0.08333,0.7363,0.4518,0.2612
54429,0.518,1.374,1.551,0.3258,1.061,0.7065,0.6126
136242,0.03504,0.008392,0.0306,0.04297,0.03997,0.02718,0.03143
130075,0,0,0,0,0,0,0.08602
23601,0.7648,0.3105,0.02587,7.726,0.1873,0.09194,37.75
5726,0,0,0,0,0,0,0
8972,0.03855,0.0554,0.04808,0.05516,0.01466,0.02136,0.5038
93432,0.004844,0.0232,0.004833,0.00396,0.01105,0.01718,0.04468
100289017,0,0,0,0,0,0,0
136541,0,0,0,0,0,0,0
207147,0,0,0,0,0,0,0
28621,0,0,0,0,0,0,0
28620,0.3965,0.5065,0,0.1081,0.1005,0,0.1355
105375539,0.0156,0,0,0.01275,0,0,0
28619,0,0,0,0.109,0,0.3546,0
28617,0,0.8941,0,0.763,0,0.1182,0
28614,0.2674,0.1281,0,0.8746,0.2034,0,0.137
28606,0,0.2555,0,0.218,0.1014,0,0
28597,0,0,0,0,0,0,0
28616,0,0.1277,0,0,0,0.1182,0.1367
28604,0.1333,0.3832,0,0,0.1014,0.1182,0.1367
28596,0.1322,0,0,0.1081,0.1005,0,0.6774
28588,0,0,0,0,0,0,0
28613,0,0,0,0,0,0,0
28603,0.2666,0,0,0,0,0,0
28595,0.5287,0.2532,0,0.3242,0,0.3515,0
28587,0,0,0,0.1154,0,0.2502,0
28612,0,0,0,0,0,0,0
28586,0.2674,0.3843,0,0,0,0,0
28585,0,0,0,0,0,0,0
28582,0,0,0,0,0.201,0,0
28579,0,0,0,0,0,0,0
28584,0,0,0,0.327,0,0.1182,0
28581,0.1322,0,0,0,0,0,0
28578,0,0,0,0,0,0,0
28602,0,0.2555,0,0.327,0,0,0.41
28594,0,0,0,0,0,0.1172,0
107986855,0,0.209,0,0.03568,0.1991,0,0
28611,0,0.2562,0,0,0.1017,0,0
105379749,0.06912,0.03311,0,0.01413,0.01314,0,0
28601,0.5333,0.3832,0,0.109,0,0,0
28593,0,0,0,0,0,0,0
113839523,0,0,0,0,0,0,0
28610,0,0,0,0,0,0,0
28600,0,0,0,0,0,0,0
28592,0,0,0,0,0,0,0
28609,0.1337,0.3843,0,0,0,0,0
28599,0,0,0,0,0,0,0
28591,0,0,0,0,0,0,0
28608,0,0,0.1334,0,0,0,0
28589,0,0.1266,0,0.5403,0.3015,0.1172,0
28574,0,0,0,0,0.09325,0,0
28583,0,0.1277,0,0,0,0,0.1367
28580,0,0,0,0.3242,0,0,0
28577,0,0.2532,0,0,0.402,0.1172,0
28576,0.1322,0.1266,0,0.1081,0,0.8202,0
28575,0,0,0,0,0,0,0
28573,0,0,0,0,0,0,0
28572,0,0.7664,0,0.327,0.1014,0,0
28571,0.1322,0,0,0,0,0,0
28570,0,0,0,0,0,0,0
28569,0.1322,0.2532,0,0,0,0,0
28568,0.1333,0.7664,0.133,0.654,0.2028,0.1182,0
28567,1.369,0.6558,0,0,0.1041,0.6069,0.1403
28566,0,0,0,0,0,0,0
28565,0,0,0,0,0,0,0
28564,0,0.2532,0,0.3242,0,0,0
28563,0.6647,0,0,0.1087,0,0,0
100463482,0,0,0,0,0,0,0
28562,0,0,0,0.109,0,0.1182,0
28556,0,0,0,0,0,0,0
28561,0,0,0,0,0,0,0
28555,0,0,0,0,0,0,0
28560,0.2666,0.1277,0,0.327,0.3041,0.3546,0
28559,3.466,1.022,0,1.635,1.419,2.128,0.5466
5644,0.2425,0.05808,0,0.02478,0.02305,0,0.06214
28558,0.1369,0.1312,0,0,0.1041,0,0
5645,0.104,0.1993,0,0.08503,0,0,0
28637,30.58,7.323,0,3.125,14.53,3.388,7.835
28635,9.555,6.408,0,0.7812,2.18,0.8471,0
28634,9.555,3.662,0,1.562,1.453,0.8471,0
28633,8.255,2.636,0,8.999,0.6975,3.253,0
28632,10.79,5.169,0,4.412,6.838,0,0
28631,56.87,14.06,0,4.5,11.86,5.692,4.701
28630,15.58,5.803,0,7.075,3.29,1.534,1.774
28639,22.89,12.7,0,8.794,11.84,4.73,3.351
28636,0,0,0,0,0,2.541,0
28629,47.7,19.33,0,5.25,13.95,11.38,0.9402
28628,14.39,9.477,0,2.941,4.103,4.784,0
28627,14.96,10.51,0,3.261,10.61,12.37,2.044
28626,76.75,33.18,0,13.01,33.45,58.92,1.919
28625,16.51,2.636,0,6,7.673,12.2,0.9402
28624,5.733,2.746,0,3.125,2.18,3.388,1.959
28623,8.654,1.658,0,0,3.29,1.534,0
28622,21.47,4.674,0,11.17,2.226,7.786,6.001
28638,64.6,22.66,0,13.59,23.21,34.65,2.085
28557,0,0,0,0,0,0,0.1403
105375541,0.01407,0,0,0,0.005349,0,0.02163
2051,2.5,2.128,3.05,0.6053,1.821,2.208,0.6784
55503,0.2525,0.4687,74.79,2.336,1.092,0.2519,1.424
56302,0,0.03041,0.03167,0.02595,0,0,0.09759
105375542,0,0.06607,0.6194,0,0,0.06114,0.1414
105375543,0,0.07454,0.2717,0.06361,0.02958,0,0.1595
135927,0,0,0.4081,0.04777,0.1333,0,0.05988
3792,0.1405,0.06731,4.172,0.2729,0.02671,0.03115,0.3061
135924,0,0,0.0981,0,0,0,0
105375544,0,0,0.02879,0.007863,0.03656,0,0
346517,0,0,0,0.07961,0,0,0
89883,0,0,0.03047,0,0,0,0
5304,0,0.9882,0,0.3244,0,0,0
259285,0,0,0,0,0,0,0
259286,0,0,0.04388,0.03595,0,0,0
105375546,0.1846,0.08841,0.2763,0.1509,0,0.1636,0
105375545,1.448,3.43,3.573,1.495,2.086,0.6754,1.171
373156,68.05,71.61,64.88,48.45,50.69,69.71,34.93
135932,3.019,5.453,7.476,5.947,5.504,1.161,5.107
835,6.392,7.946,7.995,3.502,5.613,5.329,5.259
1180,0.2472,0.1316,0.01371,0.05615,0.02089,0.06089,0.07039
9715,3.458,5.213,0.8651,1.734,4.713,4.783,3.063
101928397,0,0.1413,0,0,0.1495,0,0
100507507,5.669,4.893,1.895,4.985,4.921,7.444,3.7
7791,83.69,103.8,30.69,55.11,108.8,146.4,98.58
102465538,1.595,1.528,0.398,2.282,3.639,2.121,1.226
2041,5.88,7.7,4.407,5.137,10.23,12.4,9.363
285965,0.2559,0.2189,0.5563,0.1943,1.022,0.1945,0.2342
338398,0,0,0.09564,0,0,0,0
259287,0,0,0,0,0,0,0
105375547,1.303,0.468,0.3791,0.6656,0.908,1.251,0.1113
392133,0.04006,0,0.07994,0,0.1218,0.1065,0
441294,0.4432,1.274,0.7961,0.8842,1.294,0.1415,0.6723
101928466,0.1397,0.1227,0.244,0.1142,0.1417,0.1342,0.09547
285966,0.7924,0.7501,4.038,1.161,0.9935,0.7443,2.359
340307,0.5452,0.8929,0.6317,0.7045,0.8826,0.1559,0.5768
653691,0.7684,0.4456,2.462,0.496,0.938,0.3048,1.741
154761,0.9619,0.8868,4.057,0.6529,1.366,0.7562,3.683
112267988,0.2729,0.1538,0.6087,0.1706,0.2686,0.2277,0.2139
