"Gene"	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"SLC6A9"	57.8077502691214	-1.16520831469872	0.944614388255265	-1.23352801861393	NA	NA
"DMAP1"	410.372010938729	-0.384408188284867	0.238909251978285	-1.60901340195819	0.107613411168679	0.50056541255734
"ERI3"	582.004765729348	-0.0867081266858499	0.261268006688382	-0.331874261165348	0.739984206547105	0.928993400408735
"ERI3-IT1"	31.0320167102783	-0.259889327869218	0.672706346502875	-0.386333991377183	0.699249329439119	0.911909357964397
"RNF220"	788.184220351462	0.325786547575573	0.255430892693603	1.27543909877167	0.202153867141393	0.63026327857729
"LOC107984950"	267.320415883514	0.249172096035167	0.279547379607491	0.891341197277637	0.372746153614781	0.763994224128959
"TMEM53"	45.3665032843839	0.462411177097894	0.388097163077532	1.19148301273595	0.233464021485014	0.662780103184158
"ARMH1"	10.537822688616	-0.478910088570131	0.712411226441754	-0.672238267442977	0.50143202279724	0.836930835211636
"KIF2C"	195.320172619675	-0.954906389188914	0.649742365123972	-1.46966927269198	0.141651348660981	0.556006098923424
"RPS8"	13805.8935065181	-0.162827714527964	0.300882688560865	-0.54116677601751	0.588392635300424	0.871522108505985
"SNORD55"	33.6692989336705	0.250048947432079	0.465731241126123	0.536895370874132	0.591339888758346	0.873080687831596
"SNORD38A"	10.9313550969768	0.466637806840591	0.624383734938403	0.747357403354886	0.454847850680551	0.814273730902654
"SNORD38B"	11.0778312145997	-0.519603253939678	0.731516153474533	-0.710310020457761	0.477511907277141	0.82367086055098
"BEST4"	16.0111848325554	0.850704308385391	0.847256393114777	1.00406950634853	0.315345112301281	0.722061878447027
"PLK3"	365.194013644467	1.37762262436463	0.636183277431571	2.16544928676282	0.0303532950887535	0.28894012002898
"DYNLT4"	87.1806831087561	0.532346967709341	0.619668808283078	0.859083046610526	0.390294699954078	0.77455317723709
"BTBD19"	203.81758642468	0.459126638667131	0.375536797809448	1.22258761683349	0.221485492572131	0.650582592025301
"LOC107984952"	38.9433510360858	0.194355759469192	0.472756151647484	0.411112068646577	0.68099036088564	0.905368459205687
"PTCH2"	37.2761460340707	-1.23408263662209	0.944626454296046	-1.30642396368388	0.191408420954273	0.617941612702852
"EIF2B3"	338.197605784784	0.355033413587484	0.320745913493732	1.10689925779653	0.268337486824166	0.690653378498834
"HECTD3"	1090.24786289776	0.0638004880142646	0.246223241594975	0.259116432717644	0.795545406212405	0.946681225985559
"UROD"	842.142697748514	0.218090947610925	0.360656015176412	0.60470625314331	0.545374192537819	0.855056410968326
"ZSWIM5"	78.3064806175294	-0.29142594209232	0.565770067077137	-0.5150960771005	0.606485883870501	0.878256279077741
"HPDL"	28.3916417899525	-3.91816473948906	0.996566322419112	-3.9316648087986	8.43596331863702e-05	0.00776505492135632
"MUTYH"	257.232986772893	-0.704916491304517	0.436509444892834	-1.61489401787762	0.106333647952261	0.498650745810106
"TOE1"	248.781078423571	-0.59197923859515	0.465720660920342	-1.27110366421215	0.203691771952822	0.632152406081926
"TESK2"	135.595421668691	-0.790929293490149	0.854512285143283	-0.925591483283973	0.354658321065001	0.750623434019784
"CCDC163"	39.8907782964668	0.0308225795207661	0.736677822941416	0.0418399720487002	0.966626269810791	0.990522214939106
"MMACHC"	763.393206425238	0.500261477814655	0.423439419525296	1.18142396467358	0.237434342532625	0.666683601152356
"PRDX1"	3413.33125018478	0.573613547569322	0.50747351143847	1.13033199692211	0.25833635681096	0.68233244271542
"AKR1A1"	1380.43412052576	0.284588387201961	0.224202134731899	1.2693384366847	0.204320383089155	0.632401841042174
"NASP"	2267.60733681403	-0.755827291397188	0.475694939859371	-1.58889075343251	0.112085059118158	0.507898349066782
"CCDC17"	64.2903702448256	-1.05276859388955	0.533963177904273	-1.97161272060277	0.0486538339356357	0.357142521807976
"GPBP1L1"	1816.60259981833	0.0561768329289384	0.19519074656842	0.287804795650222	0.773496166224288	0.941314074593064
"RPS15AP10"	20.3331968885741	-0.608617528219022	0.588702803640339	-1.03382814631685	0.301216510890064	0.713613904446593
"TMEM69"	372.730910093577	-0.0339468431347349	0.314983276535594	-0.10777347771636	0.914175382039806	0.97868193781871
"IPP"	261.641679358884	0.136490966403526	0.271778939844074	0.502213182823635	0.615517570776524	0.881078918156574
"MAST2"	2617.55418522253	0.347734345667649	0.424362707179519	0.819427201741708	0.412542720511405	0.786118913923603
"P3R3URF-PIK3R3"	314.372649805043	0.0697776902274467	0.76216820948356	0.0915515621869451	0.927054337521353	0.981699613304661
"PIK3R3"	361.994990622651	0.0942412522252881	0.747370754385161	0.126097056477434	0.899655097464758	0.974767571720093
"TSPAN1"	972.501243669197	-0.842629629787846	1.26697699316803	-0.665070979450765	0.506005095306422	0.83874439837056
"POMGNT1"	1709.26771053994	0.170282434775903	0.281261829189247	0.605423193281332	0.54489784423191	0.854646191703406
"LURAP1"	23.5167530745779	-0.989234347245186	0.777735917427649	-1.27194118861974	0.203394015931252	0.631723936929692
"RAD54L"	95.9373984601541	-0.734027143640412	0.532028305577145	-1.37967686295213	0.167686159804779	0.5893913538183
"LRRC41"	1711.18065089039	-0.0284065719196936	0.22999998551322	-0.123506842212652	0.901705756472914	0.975509588633711
"UQCRH"	1162.91744301006	0.199953899668684	0.404664375751193	0.494122813003994	0.621219447458272	0.883010319909022
"NSUN4"	352.52343088509	-0.352293734647972	0.247664117078659	-1.42246579279824	0.154891075116228	0.574927462602626
"FAAH"	167.932390806037	-0.785728105107666	0.396518519358934	-1.98156723266793	0.0475276975979291	0.353708709262261
"MKNK1-AS1"	217.754858921085	0.603139768425991	0.297874661164221	2.02481059002691	0.0428868172372717	0.336388045976056
"MKNK1"	1517.65088617015	0.37635133984259	0.24157619662819	1.55789910221094	0.119257168083014	0.519339420829619
"MOB3C"	510.875228475844	0.353296236275486	0.291856706328438	1.21051265437741	0.226082238000219	0.654763914673243
"ATPAF1"	589.621442205977	-0.587006631015405	0.257947448690532	-2.27568302766838	0.0228649879073971	0.251576053900681
"EFCAB14-AS1"	102.228500124176	-0.858720815991122	0.497837102886878	-1.72490320832163	0.0845449172992122	0.456221822175207
"EFCAB14"	2659.54040302047	-0.284657594849219	0.302084000107051	-0.942312716821627	0.346032559316233	0.745280643504112
"LOC105378698"	18.7931766506803	-0.569393208286799	0.706432971546397	-0.806011654637786	0.420236129086754	0.791487678709409
"CYP4B1"	237.938528413268	-2.89919908444254	1.14660139757127	-2.52851521948572	0.0114546120047103	0.179620305317988
"CYP4X1"	11.4912365840093	-0.460632911290476	0.956506024552337	-0.481578682691582	0.630105272607536	0.885762924532651
"CYP4A22-AS1"	15.3470447153774	-0.700551332387871	1.00239808439681	-0.698875370267121	0.484629920941313	0.826759793484514
"PDZK1IP1"	1069.96300934159	0.486276280906345	1.35327133197066	0.359333911402837	0.719345308435138	0.919227129343577
"TAL1"	131.853555761415	-1.56505694208221	1.32049294472942	-1.18520659146945	0.235935774435698	0.666043979326521
"STIL"	183.259222940319	-0.555775507210699	0.276880663172165	-2.00727454508124	0.0447204379940125	0.343229361604046
"CMPK1"	3132.48775797978	0.668737498262127	0.301994301393992	2.21440436185472	0.0268009751208001	0.272137239882935
"LINC01389"	8.43899336794115	0.6458460544833	0.765123619460199	0.844106805824332	0.398609724943058	0.780052701452687
"FOXD2-AS1"	18.3352713403543	-0.334882805723221	0.828389419136975	-0.404257705358074	0.686023223636101	0.907010763824426
"TRABD2B"	179.019446875208	0.325193162813802	1.01235088609689	0.321225740284162	0.748039327022985	0.932403520735115
"LINC02794"	9.58759607405852	-0.240141397566554	1.54177262233677	-0.155756688170132	0.876224811693781	0.968663990331368
"SLC5A9"	30.7417874382312	-1.09916359773782	0.92497262986074	-1.18832013213548	0.234707309057629	0.664485476709553
"SPATA6"	142.278343860185	-1.0243031904363	0.453350240723987	-2.25940806560622	0.0238580131552276	0.255874586503227
"BEND5"	9.35384266272414	-1.3312878765081	1.07570634288156	-1.2375941494794	0.215866584860927	0.645494586717257
"FAF1"	593.437877102116	-0.149141413483418	0.305692080394001	-0.487881181910871	0.625634004399883	0.883995147947412
"CDKN2C"	376.166319189943	0.0922462425520462	0.705468407882789	0.130758856840791	0.895966070956511	0.973956605164628
"RNF11"	1685.23879136543	0.0334579358934319	0.298032008345308	0.112262894442756	0.910614961719552	0.977905704408928
"TTC39A"	403.838059003217	-1.32454904213537	1.11638072170755	-1.18646714008946	0.235437870849625	0.665690500281111
"TTC39A-AS1"	7.01822432571927	-2.16147622992789	1.99553752275096	-1.08315489199531	0.278739677742712	0.698238869536041
"EPS15"	2101.50904012033	0.230720906345191	0.204926945780111	1.12586905283192	0.260220950286217	0.684190783734469
"OSBPL9"	1816.06702588737	-0.14631564571268	0.286123123201112	-0.511373020382686	0.609089883026271	0.879272770748039
"NRDC"	2715.52395700597	-0.0216598715703912	0.268964366324522	-0.0805306363306775	0.9358152310854	0.984079910578718
NA	186.374631562961	-0.00704452618927356	0.292754915873908	-0.0240628792457501	0.980802452813427	0.994724957047345
"MIR761"	16.911807968469	0.132930538595698	0.606250234514997	0.219266782967999	0.82644223564766	0.954043480298119
"RAB3B"	221.839375828703	-1.93836101727256	2.00535098137783	-0.966594394334282	0.33374683800054	0.735883500508879
"TXNDC12"	1822.40587302524	0.309413140817494	0.187599380309789	1.64932922649611	0.0990802052096571	0.484742996005812
"KTI12"	87.9926271191244	0.149559626937943	0.256722550851946	0.58257300124832	0.560180784934685	0.861290559699248
"BTF3L4"	948.149712749927	0.26882835721663	0.220504098446437	1.21915356272587	0.222785913377696	0.651871520241125
"ZFYVE9"	484.724581774437	-0.572081664736135	0.271749642339722	-2.10517908988067	0.0352757217131482	0.308180249097348
"CC2D1B"	929.639592729047	-0.0251818084801627	0.269738440109922	-0.0933563954395998	0.925620430573132	0.981353350665284
"ORC1"	62.7904103704253	-1.429505641705	0.754473301942234	-1.89470672855492	0.0581312658362601	0.388226754300081
"PRPF38A"	856.359911710026	-0.365278506841621	0.222236912554467	-1.64364462520193	0.100249630407631	0.487421647367594
"TUT4"	962.807426190822	-0.778933773669676	0.325767408483342	-2.39107336518443	0.0167991955996167	0.215831324724686
"GPX7"	375.993793608702	-0.420492913348827	0.365180400308348	-1.15146626980466	0.249540464104247	0.675254707383976
"SHISAL2A"	14.008964054801	0.269223473168815	1.14551403578217	0.235024159250031	0.814189981966562	0.951054903386638
"COA7"	390.414831167531	0.0538499547467309	0.222859469540378	0.241631889628878	0.809065409804464	0.949489505876798
"ZYG11B"	779.841914169567	-0.298638957845303	0.287907634991182	-1.03727349173789	0.299608416128164	0.712368081415072
"ECHDC2"	1368.98766826814	-0.716888668168979	0.472711115028657	-1.51654709478435	0.129381071385662	0.537778567925847
"SCP2"	1886.53048259052	0.276485989890722	0.386803708098482	0.714796637420879	0.474734713268351	0.823264576019115
"PODN"	515.132962616705	-1.67558720434062	1.08386795416153	-1.54593296896285	0.122120757245614	0.524032198959714
"SLC1A7"	20.6512378072563	-0.521723855542659	0.893637807095102	-0.583820258498907	0.559341246993884	0.860967381496032
"CPT2"	729.240699866397	-0.926481615487807	0.353100412587215	-2.62384744526168	0.00869427176514808	0.154035213382894
"CZIB"	664.971927196865	0.317191791034362	0.302708605513372	1.04784530488133	0.294709885322516	0.707937328918927
"MAGOH"	432.667266240714	-0.0230868233838444	0.384722305956289	-0.0600090585505783	0.952148420014215	0.987166321528857
"MAGOH-DT"	24.138651633724	-0.407262236900847	0.498273112819235	-0.817347407321564	0.413729921884586	0.786807167570717
"LRP8"	791.84833558968	-1.81394702539758	0.872682145749922	-2.07858844624213	0.0376551938271552	0.31725954044423
"LOC105378728"	30.1662336151182	-2.46422486182622	1.07604682672395	-2.29007214242582	NA	NA
"LOC105378726"	40.691707691267	-2.55358110033118	1.15811072361467	-2.20495419674641	0.0274573088075184	0.275080491482897
"LINC02812"	9.63415434674385	-0.999969460706133	0.889213705333053	-1.12455471019938	0.260777774556958	0.685086470717357
"GLIS1"	13.6942229904103	1.85007807457819	0.889997939348747	2.07874422263492	0.0376408660030956	0.31725954044423
"NDC1"	428.680673125858	-0.317364025539397	0.377951675829078	-0.839694717170454	0.401079576770746	0.780948123135553
"YIPF1"	537.448925054507	-0.059384022319681	0.37767591373243	-0.157235397229362	0.875059332295959	0.968236118911396
"IFT25"	547.219467331631	0.0541058201309575	0.461043263488999	0.117355190750442	0.906578591236797	0.976302252794949
"LRRC42"	404.473859480237	0.0595392078860698	0.324894129485016	0.183257259773959	0.854596168189891	0.9624609253731
"LDLRAD1"	28.8220080866855	-2.83498504139517	2.02045007331414	-1.40314530848315	0.160573512587347	0.580273749368436
"TMEM59"	6356.8114147359	0.788163859793585	0.24547408158432	3.2107823958712	0.00132374132488746	0.0509481006655862
"TCEANC2"	292.005010957885	-0.423320333994546	0.261323446337442	-1.61990950267785	0.10525171825791	0.497590413939225
"CYB5RL"	175.533110405315	-0.715433738620154	0.542487285642607	-1.31880277668201	0.18723505574297	0.611748176307047
"MRPL37"	1430.81779935765	-0.715494649242794	0.400369383142633	-1.78708632420051	0.0739235374890068	0.432148070390957
"SSBP3"	1227.48806196189	-0.302759226875295	0.414904922248719	-0.729707483908332	0.465569005561965	0.818980870996764
"SSBP3-AS1"	36.0113363368416	-0.935653682313456	0.448107783117607	-2.08801033493295	0.0367969024245578	0.314711738516282
"ACOT11"	200.766628100655	-0.282686882108251	0.743044782113998	-0.380443936775914	0.703615905243635	0.912999954182205
"FAM151A"	49.9646267183704	-0.42396976339239	0.721407369508826	-0.587698131890519	0.556734929698983	0.860043226187894
"MROH7-TTC4"	247.737431461981	0.0804710284420614	0.178704275813479	0.450302758989674	0.652492149891833	0.894638224778418
"MROH7"	31.6478291865938	0.297135147024302	0.742079546619326	0.400408754530365	0.688855477222168	0.908126297819378
"TTC4"	215.979660016899	0.0604795694134662	0.204634015568469	0.295549932133498	0.767573814539536	0.939100396343618
"PARS2"	90.4948926082841	-0.0945199132094537	0.297564506491089	-0.317645119453399	0.750754144904562	0.933375257526491
"TTC22"	123.038624157473	-0.802328790991004	1.09002982577579	-0.73606131870747	0.461693381756553	0.817284146474529
"DHCR24"	1482.26443094311	-1.61460583111793	0.657902038626017	-2.4541736251341	0.0141208783045827	0.196770933991803
"TMEM61"	16.6605489792402	-0.701815616898198	1.5322104368272	-0.458041271635945	0.646922790361897	0.89257085872576
"USP24"	1634.70383406444	0.0491944194793391	0.377347817665019	0.130368898868286	0.896274571667663	0.973967123718394
"LOC105378740"	13.4494606673353	3.22117371036107	1.22715381460069	2.62491439299256	0.00866707552903915	0.153756717309951
"PLPP3"	10030.5288907689	1.53627775974171	0.300511478247164	5.11220991857807	3.18411709133833e-07	0.000130336526272116
"PRKAA2"	130.148835717398	-0.892892300360859	0.90964445003369	-0.981583848862915	0.326304907563941	0.729129856000944
"FYB2"	249.068440399987	-1.43100099757629	1.39358440554979	-1.02684917531904	0.304491489634313	0.715621829515446
"C8B"	74.6439955012118	-0.96710699949444	1.51333126070496	-0.63905836389313	0.522784964526434	0.844771013460497
"LOC112267900"	10.4842239264425	-1.35458454210966	1.74463544451641	-0.776428420256666	0.437496069461894	0.801298698032494
"DAB1"	10.8010431077759	-1.22709795265206	1.0438604379503	-1.17553832681078	0.23977941293988	0.668510174492519
"OMA1"	313.780271178069	-0.795454204736098	0.414506121806159	-1.91904090890143	0.0549791567916079	0.377737028836545
"TACSTD2"	1236.18292214096	-0.159222230644351	0.74322504070837	-0.214231520634176	0.830366516727301	0.955142105982604
"MYSM1"	1529.02890167507	-0.519347910303671	0.384147326149015	-1.35194982484977	0.176391366914128	0.59971233381706
"LOC105378751"	15.8590170884248	-0.73962730830992	0.878138270882141	-0.842267479775048	0.399638249755479	0.780052701452687
"JUN"	3427.16819514811	0.543306607082335	0.742902536854773	0.731329589184784	0.464577861327591	0.818980870996764
"JUN-DT"	7.22116463557389	0.112730874135417	1.43141245971777	0.0787549901288713	0.937227505467788	0.984528654363543
"LOC101926907"	27.4431571277475	-0.505924026976939	0.622647425089687	-0.812536929553777	0.416483605086678	0.788425654951637
"LINC02777"	18.4166372174209	1.23897775988681	0.656979414432383	1.88586998720083	0.0593124768147858	0.392645399075779
"LINC01358"	54.7803305305963	-0.27763622724716	1.32502730775003	-0.209532456896003	0.834032600734065	0.956197244824993
"FGGY-DT"	10.736675460786	0.111589068870841	0.692514533385688	0.161136067896344	0.871986233338167	0.96693129034496
"FGGY"	285.417161317033	0.566638718468676	0.706106548656961	0.802483307294689	0.422273440584458	0.792677901146264
"HOOK1"	446.009371386415	-1.76252141589182	0.753860581986271	-2.33799386518914	0.019387566391238	0.230167313870117
"CYP2J2"	214.741945156761	-2.54672101803511	0.963685606401947	-2.64268865397258	0.0082250629945311	0.149456076077221
"NFIA"	311.742344088981	-0.687059753435003	0.694709122350823	-0.988989105411579	0.322668472033312	0.727175936794017
"TM2D1"	519.851549404003	0.589459886315679	0.321158639147752	1.83541656509664	0.0664439911377049	0.411956938426515
"PATJ"	789.679984555601	-0.262485281436743	0.856610001153243	-0.306423321095204	0.759282354143374	0.936106629451005
"L1TD1"	386.289721526423	-0.871217439328672	2.74231510452723	-0.31769414021401	0.750716956554393	0.933375257526491
"KANK4"	498.485801983527	0.0893205888138771	3.18818502811645	0.0280161245430121	0.977649290669182	0.99383553720344
"USP1"	778.139168560436	-0.315482669696137	0.260120267932237	-1.21283386413519	0.225193345341007	0.654059954393305
"DOCK7"	1082.09438407425	0.00720607233592308	0.359213514887238	0.0200606938137758	0.983994955623027	0.995242380742134
"ATG4C"	334.521495114868	-0.229954342630202	0.390725185201321	-0.588532173864652	0.556175144777227	0.860043226187894
"ALG6"	233.20979028223	-0.373445801917592	0.358469942016745	-1.0417771705393	0.297515000858378	0.710621776910457
"ITGB3BP"	209.771353633005	-0.508393831223294	0.413533464120427	-1.22938982049405	0.218925685033474	0.648199496615084
"EFCAB7"	201.346519402323	-0.505502318908978	0.566248024038651	-0.892722442196943	0.372005829017991	0.763532969928202
"PGM1"	1330.69760267307	-0.533841590802534	0.640954948293701	-0.832884732731504	0.404909740875845	0.782806906300167
"ROR1"	137.971233380058	-0.490328599336171	0.541621494769594	-0.905297526171403	0.365307786637138	0.758204190346752
"CACHD1"	332.962683443421	-0.120802837665344	0.46951591008436	-0.25729231975044	0.796953120887276	0.946832168639487
"RAVER2"	293.313005114818	0.056067432112837	0.315916753374143	0.177475336505614	0.859135036325807	0.963810954867171
"JAK1"	5034.92695529855	0.583720410881961	0.490140335802063	1.19092506419976	0.233683003992307	0.663157607617315
"LINC01359"	8.67407670040842	-0.290103240858392	0.926553558954945	-0.313099267769904	0.754205245388019	0.934727574241991
"AK4"	587.494544317703	0.753194346849494	0.950669735699919	0.792277610788739	0.428198823511627	0.797350782869068
"DNAJC6"	430.275188430237	0.0404286559648341	0.420057263120913	0.0962455824819217	0.923325529238286	0.980988943599693
"LEPR"	1144.12790146786	0.350173546815636	0.542444856236673	0.645546810499853	0.518572893485834	0.843314038338824
"LEPROT"	4493.69011018317	0.299133773032105	0.180074303394395	1.66116856982614	0.0966795960607731	0.479960161759514
"PDE4B"	1157.56507446459	1.37277418254478	0.48083605078442	2.85497349939814	0.00430404201316702	0.10518136501829
"LOC105378776"	6.63359535259371	3.51739816867807	1.31829360397522	2.66814475779265	0.0076271388417549	0.144371892064355
"SGIP1"	169.021626983533	-0.390729785255316	0.793696057521333	-0.492291452820797	0.622513321516559	0.883114927159375
"DYNLT5"	35.3571146548128	-0.194895383219867	0.659512891999621	-0.295514137151968	0.767601154428184	0.939100396343618
"DNAI4"	108.734098894584	-0.260447789639061	0.50681994800643	-0.513886224611972	0.607331539104065	0.878642962986281
"MIER1"	1234.94033745661	0.248713121368998	0.325244426938736	0.764696027876434	0.444452572024816	0.806632563748714
"SLC35D1"	1518.34415730799	0.68234344614442	0.348987334546294	1.95520977009527	0.0505583158706498	0.364487338575539
"IL12RB2"	14.5352645975415	-0.563963806643365	0.94971857491131	-0.593822024272855	0.55263115667734	0.858086076302516
"SERBP1"	5313.47562299669	-0.0457766404663285	0.197572591727062	-0.23169529774437	0.816774683873066	0.951285795141787
"GADD45A"	3405.30003656229	-1.29922251162763	0.955442359184703	-1.35981255084429	0.173889249662222	0.596074156237857
"GNG12"	2648.42977628626	-0.449174659458947	0.506921792352277	-0.886082757213169	0.375572933836233	0.765483091702728
"GNG12-AS1"	55.8174066088156	-0.0125652670849352	0.54066704139739	-0.0232403052578523	0.981458588333939	0.995082220113795
"DIRAS3"	17.0716883063443	-0.578092913134522	0.811299327489888	-0.712551944204252	0.476123057598339	0.823472273653218
"WLS"	1582.45323684815	-0.0850509973015292	0.34721750224193	-0.244950201969567	0.806494989901842	0.948865755029787
"DEPDC1"	132.717585176806	-1.64790410840307	0.96084454613902	-1.71505798208969	0.0863345969246804	0.459577935620732
"LRRC7"	9.05134434688284	-0.728179277943022	0.996798504788242	-0.730518027911484	0.465073597422271	0.818980870996764
"LRRC40"	469.0603467574	0.0118887563507613	0.379455294475495	0.031331112054174	0.975005478750478	0.993036158267824
"SRSF11"	5578.90770269334	-0.206035164856929	0.271901932613052	-0.757755426292393	0.44859741105785	0.809073061544395
"ANKRD13C"	625.642183110522	0.0950779296888509	0.236079739188248	0.402736507655309	0.687142073886715	0.907196235050881
"ANKRD13C-DT"	142.418286113563	-0.0848493932346027	0.276495051015608	-0.30687490760843	0.758938588977334	0.936106629451005
"CTH"	92.2037496819572	-1.61078105927466	0.848543174298916	-1.89829004352727	0.0576578848209801	0.387700931198706
"PTGER3"	89.0296971278281	1.59892280036573	0.789269892948765	2.02582515138396	0.0427827055562219	0.3361033981482
"ZRANB2-AS1"	308.837408368805	0.0958418601787692	0.479625825838773	0.199826312545118	0.841616421901014	0.958394701454647
"ZRANB2"	2567.21120788038	0.030901056686821	0.357586503060202	0.0864156125087827	0.931136036369252	0.982965873768702
"MIR186"	50.0727714232344	-0.571938380907909	0.562356167805761	-1.01703940251876	0.309134685409078	0.717685828335616
"ZRANB2-DT"	9.24007733139878	0.642297691762923	0.912736894134038	0.703705192472037	0.48161638602517	0.82510240141377
"NEGR1"	29.1762704333612	-0.0397023019624299	1.2440803146262	-0.0319129733793425	0.974541452649429	0.992833685660893
"LRRIQ3"	8.84739332125966	0.260237197780735	0.896862739893937	0.290163908260378	0.771690845987282	0.9406403462968
"FPGT-TNNI3K"	36.9828719736865	0.231543290722253	0.455702241050746	0.508102155013253	0.611381704035552	0.880027405706413
"FPGT"	347.995053543806	-0.0368703766312492	0.365583018083719	-0.100853635993578	0.919666648488593	0.980240405675585
"TNNI3K"	8.69289981093648	1.5221861355919	0.714316389632305	2.13096907432775	0.0330916900277213	0.300594325318848
"ERICH3"	94.5908622701152	-1.57961123586542	1.27877675297609	-1.23525176086381	0.216736820800511	0.646221165625835
"CRYZ"	818.179313421431	-0.471048229433237	0.468654862680594	-1.00510688556383	0.314845384899965	0.721954148837239
"TYW3"	448.928459409407	-0.120958451538835	0.262886094550507	-0.460117343770708	0.645431995694017	0.892511134582576
"SLC44A5"	186.358929844668	0.403993969077673	1.74257592897311	0.231837225776294	0.81666444264378	0.951285795141787
"ACADM"	615.368387872997	-0.0973979220416641	0.402382172748178	-0.24205327332585	0.808738884144666	0.949372781399279
"DLSTP1"	37.4341522907209	-0.533365417634586	0.577837723634986	-0.92303668628514	0.355988087231439	0.752091821282077
"RABGGTB"	911.999893182174	0.464175497249752	0.27288877656373	1.70096954185783	0.0889487067209205	0.463503070872472
"SNORD45C"	14.6465897418238	0.204812318396015	0.612614080460531	0.33432518926442	0.738134184641042	0.928087797311286
"SNORD45A"	22.0141921978785	-0.274814668776479	0.452112886286883	-0.607845246423917	0.543290116973377	0.853854707428841
"SNORD45B"	14.6581096679731	0.413198844565519	0.600465885704779	0.688130424063207	0.491370653044553	0.831062287253109
"MSH4"	8.41895635580212	-0.737139080855231	0.87874571499612	-0.838853684604863	0.40155142077344	0.780948123135553
"ST6GALNAC3"	259.513360644137	1.43143409015229	0.881532920112798	1.62380106005471	0.104418273760857	0.496157253410719
"ST6GALNAC5"	282.324362861686	-1.29636754159994	0.944018845580047	-1.37324328605262	0.169676727134611	0.592064817603136
"PIGK"	1185.6008186071	0.286765681629793	0.488453960937224	0.587088455746289	0.55714430039856	0.860057341744834
"AK5"	42.1218016909699	0.489089298454936	1.40368781458942	0.348431676453639	NA	NA
"ZZZ3"	858.163856834887	-0.284696957593126	0.366161788856263	-0.777516841619111	0.436853902055526	0.801298698032494
"USP33"	1325.49771820336	-0.264777155868935	0.25676634390326	-1.03119883955155	0.302447584735965	0.714585154508447
"MIGA1"	774.623436739535	-0.312379519787971	0.423891815365593	-0.736932180487029	0.46116359309544	0.81715047816975
"NEXN-AS1"	12.5571864614669	0.243225400193115	0.767489828317003	0.316910258897468	0.75131169748997	0.933517181016422
"NEXN"	725.879538129753	0.134793700010394	0.456709314348171	0.295141123195123	0.767886076375659	0.939100396343618
"FUBP1"	2331.7813092584	-0.111578572582323	0.269246738812073	-0.414410117183266	0.678573780801074	0.904987458403199
"DNAJB4"	881.380522114445	0.365222469641274	0.536361791590824	0.680925590463932	0.495918574636354	0.833484772925013
"GIPC2"	59.0653644029995	-1.19537855508968	1.03730364477475	-1.15239020041162	0.24916076606712	0.675184235606506
"PTGFR"	24.8361346558146	-1.39900937237583	0.941343438330743	-1.48618380434739	0.137230510188176	0.550266339628015
"IFI44L"	1811.39740680268	3.83177164973365	0.528657110336879	7.24812279038847	4.22587430861245e-13	1.03787473019522e-09
"IFI44"	1548.52289528191	2.27837463919374	0.624190231615425	3.65012863674145	0.00026210901056575	0.0171663927986528
"ADGRL4"	531.401949035723	-0.0982504043908765	0.990144767779634	-0.0992283225524685	0.920956987680972	0.98059204400091
"LOC107984998"	6.78536370224753	-1.08651351535647	2.06410831445819	-0.526383963354014	0.598621455675439	0.875583589749946
"ADGRL2"	1578.93859170813	-1.07328731966411	0.750568732808592	-1.42996540189986	0.152726949288744	0.572012790626238
"TTLL7"	129.707939998965	0.482534573121595	1.12003252581948	0.430821928826171	0.666597853517084	0.90000107166882
"PRKACB"	1392.30164232908	-0.059065271990088	0.705839421947263	-0.083680891366395	0.93331015033003	0.983480943348419
"SAMD13"	15.8054205036323	-0.51925231126768	0.809013508393197	-0.641833919805593	0.520981023223972	0.844328212943081
"RPF1"	735.552725759008	0.255552676644979	0.391730475105466	0.652368638350582	0.514163390814631	0.842479687452835
"GNG5"	1159.19405241544	0.642991338981108	0.351928560729209	1.82705074475572	0.0676921400188039	0.415757349155738
"SPATA1"	89.228828246368	0.462007085051014	0.446997115539936	1.03357956682326	0.301332755828604	0.713753584872864
"CTBS"	771.560597350156	0.320084967232043	0.239049611434915	1.33898969887759	0.180574026417378	0.605049562663285
"LOC105378819"	7.80601554061524	0.396976073373065	1.15507169146973	0.343680895571034	0.731086280093322	0.925296161739189
"SSX2IP"	172.282605108429	-0.925849444592434	0.392853352193918	-2.35673041714411	0.0184366257431264	0.223685890189672
"LPAR3"	68.6142961465223	-0.890058643048807	0.94496884060665	-0.941892054850621	0.346247908277015	0.745312421121476
"MCOLN2"	59.0383939071591	0.615966210768412	0.847672086371398	0.726656239684803	0.467436566937902	0.820566005913238
"MCOLN3"	53.8205183830196	-1.7548374025351	0.880736753480938	-1.99246528045917	0.046320030951462	0.349776942872499
"DNAI3"	14.1440779821825	-1.29003477904002	1.20819452596642	-1.06773764597894	0.285638871881812	0.702450541194142
"SYDE2"	131.048765519512	-0.619876528511213	0.937643703225361	-0.661100294684352	0.50854799632678	0.839783871201516
"C1orf52"	829.375641714485	0.188198105778834	0.315245671340116	0.596988707184463	0.550514920246009	0.857025366689928
"BCL10"	398.270864893626	0.330583952049423	0.294799954595058	1.12138399920556	0.262124444076701	0.685662229929001
